m_ratings,teams,date
689,Kenya,2013-02-28
599,Canada,2013-02-28
509,Bermuda,2013-02-28
NA,India Women,2013-02-28
NA,Australia Women,2013-02-28
1422,India,2013-03-28
1366,Australia,2013-03-28
1352,England,2013-03-28
1342,South Africa,2013-03-28
1317,Bangladesh,2013-03-28
1265,Pakistan,2013-03-28
1248,New Zealand,2013-03-28
1193,West Indies,2013-03-28
1189,Sri Lanka,2013-03-28
1134,Bangladesh Women,2013-03-28
1113,Bangladeshis,2013-03-28
1109,Asia XI,2013-03-28
1067,WSC West Indies,2013-03-28
1056,England A,2013-03-28
1045,South Africa Women,2013-03-28
1026,ICC World XI,2013-03-28
1019,Papua New Guinea,2013-03-28
955,England Academy Women,2013-03-28
933,WSC Australia,2013-03-28
928,Oman,2013-03-28
927,United States of America,2013-03-28
925,Nepal,2013-03-28
919,Afghanistan,2013-03-28
907,Australia Under-21s Women,2013-03-28
866,Hong Kong Women,2013-03-28
864,Zimbabwe,2013-03-28
862,East Africa,2013-03-28
857,Ireland,2013-03-28
841,Africa XI,2013-03-28
839,Hong Kong,2013-03-28
782,Scotland,2013-03-28
778,Namibia,2013-03-28
749,Netherlands,2013-03-28
731,United Arab Emirates,2013-03-28
698,Kenya,2013-03-28
575,Canada,2013-03-28
509,Bermuda,2013-03-28
NA,India Women,2013-03-28
NA,Australia Women,2013-03-28
1432,India,2013-04-28
1350,Australia,2013-04-28
1342,South Africa,2013-04-28
1329,England,2013-04-28
1271,New Zealand,2013-04-28
1271,Pakistan,2013-04-28
1213,West Indies,2013-04-28
1191,Bangladesh,2013-04-28
1173,Sri Lanka,2013-04-28
1134,Bangladesh Women,2013-04-28
1113,Bangladeshis,2013-04-28
1109,Asia XI,2013-04-28
1067,WSC West Indies,2013-04-28
1056,England A,2013-04-28
1045,South Africa Women,2013-04-28
1026,ICC World XI,2013-04-28
1019,Papua New Guinea,2013-04-28
994,Zimbabwe,2013-04-28
955,England Academy Women,2013-04-28
933,WSC Australia,2013-04-28
928,Oman,2013-04-28
926,United States of America,2013-04-28
925,Nepal,2013-04-28
921,Afghanistan,2013-04-28
907,Australia Under-21s Women,2013-04-28
866,Hong Kong Women,2013-04-28
862,East Africa,2013-04-28
855,Ireland,2013-04-28
841,Africa XI,2013-04-28
839,Hong Kong,2013-04-28
780,Scotland,2013-04-28
778,Namibia,2013-04-28
749,Netherlands,2013-04-28
730,United Arab Emirates,2013-04-28
686,Kenya,2013-04-28
568,Canada,2013-04-28
509,Bermuda,2013-04-28
NA,India Women,2013-04-28
NA,Australia Women,2013-04-28
1472,India,2013-05-28
1342,England,2013-05-28
1312,New Zealand,2013-05-28
1287,South Africa,2013-05-28
1286,Australia,2013-05-28
1256,West Indies,2013-05-28
1211,Sri Lanka,2013-05-28
1203,Pakistan,2013-05-28
1157,Bangladesh,2013-05-28
1134,Bangladesh Women,2013-05-28
1113,Bangladeshis,2013-05-28
1109,Asia XI,2013-05-28
1067,WSC West Indies,2013-05-28
1056,England A,2013-05-28
1045,South Africa Women,2013-05-28
1038,Zimbabwe,2013-05-28
1026,ICC World XI,2013-05-28
1019,Papua New Guinea,2013-05-28
955,England Academy Women,2013-05-28
933,WSC Australia,2013-05-28
927,Oman,2013-05-28
926,United States of America,2013-05-28
925,Nepal,2013-05-28
923,Afghanistan,2013-05-28
907,Australia Under-21s Women,2013-05-28
866,Hong Kong Women,2013-05-28
863,Ireland,2013-05-28
862,East Africa,2013-05-28
841,Africa XI,2013-05-28
838,Hong Kong,2013-05-28
799,Scotland,2013-05-28
779,Namibia,2013-05-28
738,Netherlands,2013-05-28
730,United Arab Emirates,2013-05-28
675,Kenya,2013-05-28
562,Canada,2013-05-28
509,Bermuda,2013-05-28
NA,India Women,2013-05-28
NA,Australia Women,2013-05-28
1481,India,2013-06-28
1366,England,2013-06-28
1311,Sri Lanka,2013-06-28
1297,New Zealand,2013-06-28
1258,West Indies,2013-06-28
1237,Pakistan,2013-06-28
1230,Australia,2013-06-28
1204,South Africa,2013-06-28
1170,Bangladesh,2013-06-28
1134,Bangladesh Women,2013-06-28
1113,Bangladeshis,2013-06-28
1109,Asia XI,2013-06-28
1067,WSC West Indies,2013-06-28
1056,England A,2013-06-28
1045,South Africa Women,2013-06-28
1035,Zimbabwe,2013-06-28
1026,ICC World XI,2013-06-28
1019,Papua New Guinea,2013-06-28
955,England Academy Women,2013-06-28
933,WSC Australia,2013-06-28
927,Oman,2013-06-28
926,Afghanistan,2013-06-28
925,United States of America,2013-06-28
924,Nepal,2013-06-28
907,Australia Under-21s Women,2013-06-28
901,Ireland,2013-06-28
866,Hong Kong Women,2013-06-28
862,East Africa,2013-06-28
842,Scotland,2013-06-28
841,Africa XI,2013-06-28
838,Hong Kong,2013-06-28
779,Namibia,2013-06-28
729,United Arab Emirates,2013-06-28
701,Netherlands,2013-06-28
640,Kenya,2013-06-28
555,Canada,2013-06-28
509,Bermuda,2013-06-28
NA,India Women,2013-06-28
NA,Australia Women,2013-06-28
1515,India,2013-07-28
1368,England,2013-07-28
1350,Sri Lanka,2013-07-28
1281,New Zealand,2013-07-28
1275,Pakistan,2013-07-28
1233,Australia,2013-07-28
1183,Bangladesh,2013-07-28
1173,South Africa,2013-07-28
1134,Bangladesh Women,2013-07-28
1132,West Indies,2013-07-28
1113,Bangladeshis,2013-07-28
1109,Asia XI,2013-07-28
1067,WSC West Indies,2013-07-28
1056,England A,2013-07-28
1052,Zimbabwe,2013-07-28
1045,South Africa Women,2013-07-28
1026,ICC World XI,2013-07-28
1019,Papua New Guinea,2013-07-28
955,England Academy Women,2013-07-28
933,WSC Australia,2013-07-28
928,Afghanistan,2013-07-28
927,Oman,2013-07-28
925,United States of America,2013-07-28
924,Nepal,2013-07-28
908,Ireland,2013-07-28
907,Australia Under-21s Women,2013-07-28
866,Hong Kong Women,2013-07-28
862,East Africa,2013-07-28
841,Scotland,2013-07-28
841,Africa XI,2013-07-28
837,Hong Kong,2013-07-28
780,Namibia,2013-07-28
729,United Arab Emirates,2013-07-28
711,Netherlands,2013-07-28
631,Kenya,2013-07-28
548,Canada,2013-07-28
509,Bermuda,2013-07-28
NA,India Women,2013-07-28
NA,Australia Women,2013-07-28
1485,India,2013-08-28
1328,Sri Lanka,2013-08-28
1327,Australia,2013-08-28
1283,England,2013-08-28
1276,Pakistan,2013-08-28
1264,New Zealand,2013-08-28
1195,Bangladesh,2013-08-28
1194,South Africa,2013-08-28
1134,Bangladesh Women,2013-08-28
1129,West Indies,2013-08-28
1113,Bangladeshis,2013-08-28
1109,Asia XI,2013-08-28
1067,WSC West Indies,2013-08-28
1056,England A,2013-08-28
1052,Zimbabwe,2013-08-28
1045,South Africa Women,2013-08-28
1026,ICC World XI,2013-08-28
1019,Papua New Guinea,2013-08-28
955,Ireland,2013-08-28
955,England Academy Women,2013-08-28
933,WSC Australia,2013-08-28
930,Afghanistan,2013-08-28
927,Oman,2013-08-28
925,United States of America,2013-08-28
924,Nepal,2013-08-28
907,Australia Under-21s Women,2013-08-28
866,Hong Kong Women,2013-08-28
862,East Africa,2013-08-28
841,Africa XI,2013-08-28
837,Hong Kong,2013-08-28
789,Scotland,2013-08-28
780,Namibia,2013-08-28
742,Netherlands,2013-08-28
728,United Arab Emirates,2013-08-28
626,Kenya,2013-08-28
517,Canada,2013-08-28
509,Bermuda,2013-08-28
NA,India Women,2013-08-28
NA,Australia Women,2013-08-28
1443,India,2013-09-28
1439,Australia,2013-09-28
1305,Sri Lanka,2013-09-28
1248,New Zealand,2013-09-28
1244,Pakistan,2013-09-28
1237,England,2013-09-28
1217,South Africa,2013-09-28
1208,Bangladesh,2013-09-28
1134,Bangladesh Women,2013-09-28
1127,West Indies,2013-09-28
1113,Bangladeshis,2013-09-28
1109,Asia XI,2013-09-28
1067,WSC West Indies,2013-09-28
1056,England A,2013-09-28
1054,Zimbabwe,2013-09-28
1045,South Africa Women,2013-09-28
1026,ICC World XI,2013-09-28
1019,Papua New Guinea,2013-09-28
973,Ireland,2013-09-28
955,England Academy Women,2013-09-28
942,Afghanistan,2013-09-28
933,WSC Australia,2013-09-28
927,Oman,2013-09-28
924,United States of America,2013-09-28
924,Nepal,2013-09-28
907,Australia Under-21s Women,2013-09-28
866,Hong Kong Women,2013-09-28
862,East Africa,2013-09-28
841,Africa XI,2013-09-28
836,Hong Kong,2013-09-28
781,Namibia,2013-09-28
772,Scotland,2013-09-28
728,Netherlands,2013-09-28
727,United Arab Emirates,2013-09-28
616,Kenya,2013-09-28
512,Canada,2013-09-28
509,Bermuda,2013-09-28
NA,India Women,2013-09-28
NA,Australia Women,2013-09-28
1467,India,2013-10-28
1419,Australia,2013-10-28
1291,Bangladesh,2013-10-28
1276,Sri Lanka,2013-10-28
1257,South Africa,2013-10-28
1230,England,2013-10-28
1213,New Zealand,2013-10-28
1197,Pakistan,2013-10-28
1135,West Indies,2013-10-28
1134,Bangladesh Women,2013-10-28
1113,Bangladeshis,2013-10-28
1109,Asia XI,2013-10-28
1067,WSC West Indies,2013-10-28
1059,Zimbabwe,2013-10-28
1056,England A,2013-10-28
1045,South Africa Women,2013-10-28
1026,ICC World XI,2013-10-28
1020,Papua New Guinea,2013-10-28
970,Ireland,2013-10-28
955,England Academy Women,2013-10-28
942,Afghanistan,2013-10-28
933,WSC Australia,2013-10-28
927,Oman,2013-10-28
924,United States of America,2013-10-28
924,Nepal,2013-10-28
907,Australia Under-21s Women,2013-10-28
866,Hong Kong Women,2013-10-28
862,East Africa,2013-10-28
841,Africa XI,2013-10-28
836,Hong Kong,2013-10-28
781,Namibia,2013-10-28
776,Scotland,2013-10-28
727,United Arab Emirates,2013-10-28
714,Netherlands,2013-10-28
632,Kenya,2013-10-28
509,Bermuda,2013-10-28
508,Canada,2013-10-28
NA,India Women,2013-10-28
NA,Australia Women,2013-10-28
1422,Australia,2013-11-28
1354,India,2013-11-28
1313,South Africa,2013-11-28
1285,Bangladesh,2013-11-28
1242,Pakistan,2013-11-28
1236,Sri Lanka,2013-11-28
1222,England,2013-11-28
1218,West Indies,2013-11-28
1188,New Zealand,2013-11-28
1134,Bangladesh Women,2013-11-28
1113,Bangladeshis,2013-11-28
1109,Asia XI,2013-11-28
1067,WSC West Indies,2013-11-28
1063,Zimbabwe,2013-11-28
1056,England A,2013-11-28
1045,South Africa Women,2013-11-28
1026,ICC World XI,2013-11-28
1020,Papua New Guinea,2013-11-28
966,Ireland,2013-11-28
955,England Academy Women,2013-11-28
938,Afghanistan,2013-11-28
933,WSC Australia,2013-11-28
927,Oman,2013-11-28
924,Nepal,2013-11-28
923,United States of America,2013-11-28
907,Australia Under-21s Women,2013-11-28
866,Hong Kong Women,2013-11-28
862,East Africa,2013-11-28
841,Africa XI,2013-11-28
835,Hong Kong,2013-11-28
781,Namibia,2013-11-28
780,Scotland,2013-11-28
726,United Arab Emirates,2013-11-28
699,Netherlands,2013-11-28
651,Kenya,2013-11-28
509,Bermuda,2013-11-28
504,Canada,2013-11-28
NA,India Women,2013-11-28
NA,Australia Women,2013-11-28
1434,Australia,2013-12-28
1328,South Africa,2013-12-28
1299,India,2013-12-28
1268,Bangladesh,2013-12-28
1261,Sri Lanka,2013-12-28
1235,Pakistan,2013-12-28
1230,New Zealand,2013-12-28
1222,West Indies,2013-12-28
1215,England,2013-12-28
1134,Bangladesh Women,2013-12-28
1113,Bangladeshis,2013-12-28
1109,Asia XI,2013-12-28
1068,Zimbabwe,2013-12-28
1067,WSC West Indies,2013-12-28
1056,England A,2013-12-28
1045,South Africa Women,2013-12-28
1026,ICC World XI,2013-12-28
1020,Papua New Guinea,2013-12-28
963,Ireland,2013-12-28
955,England Academy Women,2013-12-28
934,Afghanistan,2013-12-28
933,WSC Australia,2013-12-28
926,Oman,2013-12-28
923,United States of America,2013-12-28
923,Nepal,2013-12-28
907,Australia Under-21s Women,2013-12-28
866,Hong Kong Women,2013-12-28
862,East Africa,2013-12-28
841,Africa XI,2013-12-28
835,Hong Kong,2013-12-28
785,Scotland,2013-12-28
782,Namibia,2013-12-28
725,United Arab Emirates,2013-12-28
686,Netherlands,2013-12-28
669,Kenya,2013-12-28
509,Bermuda,2013-12-28
499,Canada,2013-12-28
NA,India Women,2013-12-28
NA,Australia Women,2013-12-28
1421,Australia,2014-01-28
1348,New Zealand,2014-01-28
1338,South Africa,2014-01-28
1314,Sri Lanka,2014-01-28
1239,West Indies,2014-01-28
1231,Bangladesh,2014-01-28
1223,India,2014-01-28
1219,Pakistan,2014-01-28
1204,England,2014-01-28
1134,Bangladesh Women,2014-01-28
1113,Bangladeshis,2014-01-28
1109,Asia XI,2014-01-28
1072,Zimbabwe,2014-01-28
1067,WSC West Indies,2014-01-28
1056,England A,2014-01-28
1045,South Africa Women,2014-01-28
1026,ICC World XI,2014-01-28
1020,Papua New Guinea,2014-01-28
959,Ireland,2014-01-28
955,England Academy Women,2014-01-28
933,WSC Australia,2014-01-28
931,Afghanistan,2014-01-28
926,Oman,2014-01-28
923,Nepal,2014-01-28
922,United States of America,2014-01-28
907,Australia Under-21s Women,2014-01-28
866,Hong Kong Women,2014-01-28
862,East Africa,2014-01-28
857,Scotland,2014-01-28
841,Africa XI,2014-01-28
834,Hong Kong,2014-01-28
782,Namibia,2014-01-28
723,United Arab Emirates,2014-01-28
707,Netherlands,2014-01-28
642,Kenya,2014-01-28
509,Bermuda,2014-01-28
473,Canada,2014-01-28
NA,India Women,2014-01-28
NA,Australia Women,2014-01-28
1469,Sri Lanka,2014-02-28
1422,Australia,2014-02-28
1349,South Africa,2014-02-28
1346,New Zealand,2014-02-28
1283,England,2014-02-28
1273,Pakistan,2014-02-28
1198,India,2014-02-28
1189,West Indies,2014-02-28
1134,Bangladesh Women,2014-02-28
1113,Bangladeshis,2014-02-28
1109,Asia XI,2014-02-28
1077,Zimbabwe,2014-02-28
1067,WSC West Indies,2014-02-28
1056,England A,2014-02-28
1045,South Africa Women,2014-02-28
1027,Bangladesh,2014-02-28
1026,ICC World XI,2014-02-28
1020,Papua New Guinea,2014-02-28
982,Afghanistan,2014-02-28
957,Ireland,2014-02-28
955,England Academy Women,2014-02-28
933,WSC Australia,2014-02-28
926,Oman,2014-02-28
923,Nepal,2014-02-28
922,United States of America,2014-02-28
907,Australia Under-21s Women,2014-02-28
866,Hong Kong Women,2014-02-28
862,East Africa,2014-02-28
860,Scotland,2014-02-28
841,Africa XI,2014-02-28
834,Hong Kong,2014-02-28
783,Namibia,2014-02-28
718,United Arab Emirates,2014-02-28
708,Netherlands,2014-02-28
642,Kenya,2014-02-28
509,Bermuda,2014-02-28
473,Canada,2014-02-28
NA,India Women,2014-02-28
NA,Australia Women,2014-02-28
1480,Sri Lanka,2014-03-28
1423,Australia,2014-03-28
1359,South Africa,2014-03-28
1343,New Zealand,2014-03-28
1295,England,2014-03-28
1282,Pakistan,2014-03-28
1206,India,2014-03-28
1183,West Indies,2014-03-28
1134,Bangladesh Women,2014-03-28
1113,Bangladeshis,2014-03-28
1109,Asia XI,2014-03-28
1081,Zimbabwe,2014-03-28
1067,WSC West Indies,2014-03-28
1056,England A,2014-03-28
1045,South Africa Women,2014-03-28
1026,ICC World XI,2014-03-28
1020,Papua New Guinea,2014-03-28
1015,Bangladesh,2014-03-28
996,Afghanistan,2014-03-28
956,Ireland,2014-03-28
955,England Academy Women,2014-03-28
933,WSC Australia,2014-03-28
926,Oman,2014-03-28
923,Nepal,2014-03-28
921,United States of America,2014-03-28
907,Australia Under-21s Women,2014-03-28
866,Hong Kong Women,2014-03-28
862,East Africa,2014-03-28
859,Scotland,2014-03-28
841,Africa XI,2014-03-28
833,Hong Kong,2014-03-28
783,Namibia,2014-03-28
713,United Arab Emirates,2014-03-28
710,Netherlands,2014-03-28
642,Kenya,2014-03-28
509,Bermuda,2014-03-28
473,Canada,2014-03-28
NA,India Women,2014-03-28
NA,Australia Women,2014-03-28
1456,Sri Lanka,2014-04-28
1424,Australia,2014-04-28
1369,South Africa,2014-04-28
1338,New Zealand,2014-04-28
1324,England,2014-04-28
1294,Pakistan,2014-04-28
1214,India,2014-04-28
1187,West Indies,2014-04-28
1134,Bangladesh Women,2014-04-28
1113,Bangladeshis,2014-04-28
1109,Asia XI,2014-04-28
1085,Zimbabwe,2014-04-28
1067,WSC West Indies,2014-04-28
1056,England A,2014-04-28
1045,South Africa Women,2014-04-28
1026,ICC World XI,2014-04-28
1020,Papua New Guinea,2014-04-28
1015,Afghanistan,2014-04-28
1007,Bangladesh,2014-04-28
955,Ireland,2014-04-28
955,England Academy Women,2014-04-28
933,WSC Australia,2014-04-28
926,Oman,2014-04-28
923,Nepal,2014-04-28
921,United States of America,2014-04-28
907,Australia Under-21s Women,2014-04-28
866,Hong Kong Women,2014-04-28
862,East Africa,2014-04-28
855,Scotland,2014-04-28
841,Africa XI,2014-04-28
784,Namibia,2014-04-28
776,Hong Kong,2014-04-28
768,United Arab Emirates,2014-04-28
711,Netherlands,2014-04-28
642,Kenya,2014-04-28
509,Bermuda,2014-04-28
473,Canada,2014-04-28
NA,India Women,2014-04-28
NA,Australia Women,2014-04-28
1447,Sri Lanka,2014-05-28
1425,Australia,2014-05-28
1380,South Africa,2014-05-28
1334,New Zealand,2014-05-28
1309,England,2014-05-28
1306,Pakistan,2014-05-28
1234,India,2014-05-28
1191,West Indies,2014-05-28
1134,Bangladesh Women,2014-05-28
1113,Bangladeshis,2014-05-28
1109,Asia XI,2014-05-28
1090,Zimbabwe,2014-05-28
1067,WSC West Indies,2014-05-28
1056,England A,2014-05-28
1045,South Africa Women,2014-05-28
1026,ICC World XI,2014-05-28
1020,Papua New Guinea,2014-05-28
999,Afghanistan,2014-05-28
987,Bangladesh,2014-05-28
962,Ireland,2014-05-28
955,England Academy Women,2014-05-28
933,WSC Australia,2014-05-28
926,Oman,2014-05-28
923,Nepal,2014-05-28
920,United States of America,2014-05-28
907,Australia Under-21s Women,2014-05-28
866,Hong Kong Women,2014-05-28
862,East Africa,2014-05-28
847,Scotland,2014-05-28
841,Africa XI,2014-05-28
792,United Arab Emirates,2014-05-28
784,Namibia,2014-05-28
762,Hong Kong,2014-05-28
713,Netherlands,2014-05-28
642,Kenya,2014-05-28
509,Bermuda,2014-05-28
473,Canada,2014-05-28
NA,India Women,2014-05-28
NA,Australia Women,2014-05-28
1426,Australia,2014-06-28
1396,Sri Lanka,2014-06-28
1394,South Africa,2014-06-28
1330,New Zealand,2014-06-28
1318,Pakistan,2014-06-28
1281,India,2014-06-28
1279,England,2014-06-28
1195,West Indies,2014-06-28
1134,Bangladesh Women,2014-06-28
1113,Bangladeshis,2014-06-28
1109,Asia XI,2014-06-28
1079,Zimbabwe,2014-06-28
1067,WSC West Indies,2014-06-28
1056,England A,2014-06-28
1045,South Africa Women,2014-06-28
1026,ICC World XI,2014-06-28
1020,Papua New Guinea,2014-06-28
996,Afghanistan,2014-06-28
972,Ireland,2014-06-28
955,England Academy Women,2014-06-28
952,Bangladesh,2014-06-28
933,WSC Australia,2014-06-28
926,Oman,2014-06-28
922,Nepal,2014-06-28
920,United States of America,2014-06-28
907,Australia Under-21s Women,2014-06-28
866,Hong Kong Women,2014-06-28
862,East Africa,2014-06-28
841,Africa XI,2014-06-28
837,Scotland,2014-06-28
804,United Arab Emirates,2014-06-28
784,Namibia,2014-06-28
759,Hong Kong,2014-06-28
715,Netherlands,2014-06-28
642,Kenya,2014-06-28
509,Bermuda,2014-06-28
473,Canada,2014-06-28
NA,India Women,2014-06-28
NA,Australia Women,2014-06-28
1426,Australia,2014-07-28
1420,South Africa,2014-07-28
1343,Sri Lanka,2014-07-28
1326,New Zealand,2014-07-28
1326,Pakistan,2014-07-28
1306,India,2014-07-28
1258,England,2014-07-28
1204,West Indies,2014-07-28
1134,Bangladesh Women,2014-07-28
1113,Bangladeshis,2014-07-28
1109,Asia XI,2014-07-28
1067,WSC West Indies,2014-07-28
1060,Afghanistan,2014-07-28
1056,England A,2014-07-28
1045,South Africa Women,2014-07-28
1026,ICC World XI,2014-07-28
1020,Papua New Guinea,2014-07-28
990,Zimbabwe,2014-07-28
981,Ireland,2014-07-28
955,England Academy Women,2014-07-28
936,Bangladesh,2014-07-28
933,WSC Australia,2014-07-28
925,Oman,2014-07-28
922,Nepal,2014-07-28
919,United States of America,2014-07-28
907,Australia Under-21s Women,2014-07-28
866,Hong Kong Women,2014-07-28
862,East Africa,2014-07-28
841,Africa XI,2014-07-28
828,Scotland,2014-07-28
817,United Arab Emirates,2014-07-28
785,Namibia,2014-07-28
755,Hong Kong,2014-07-28
716,Netherlands,2014-07-28
642,Kenya,2014-07-28
509,Bermuda,2014-07-28
473,Canada,2014-07-28
NA,India Women,2014-07-28
NA,Australia Women,2014-07-28
1458,South Africa,2014-08-28
1398,Sri Lanka,2014-08-28
1331,Australia,2014-08-28
1329,India,2014-08-28
1322,New Zealand,2014-08-28
1258,West Indies,2014-08-28
1233,Pakistan,2014-08-28
1218,England,2014-08-28
1134,Bangladesh Women,2014-08-28
1113,Bangladeshis,2014-08-28
1109,Asia XI,2014-08-28
1067,WSC West Indies,2014-08-28
1056,England A,2014-08-28
1045,South Africa Women,2014-08-28
1039,Afghanistan,2014-08-28
1038,Zimbabwe,2014-08-28
1026,ICC World XI,2014-08-28
1020,Papua New Guinea,2014-08-28
965,Ireland,2014-08-28
955,England Academy Women,2014-08-28
933,WSC Australia,2014-08-28
925,Oman,2014-08-28
922,Nepal,2014-08-28
919,Bangladesh,2014-08-28
919,United States of America,2014-08-28
907,Australia Under-21s Women,2014-08-28
866,Hong Kong Women,2014-08-28
862,East Africa,2014-08-28
844,Scotland,2014-08-28
841,Africa XI,2014-08-28
829,United Arab Emirates,2014-08-28
785,Namibia,2014-08-28
752,Hong Kong,2014-08-28
718,Netherlands,2014-08-28
642,Kenya,2014-08-28
509,Bermuda,2014-08-28
473,Canada,2014-08-28
NA,India Women,2014-08-28
NA,Australia Women,2014-08-28
1492,South Africa,2014-09-28
1395,Australia,2014-09-28
1371,Sri Lanka,2014-09-28
1326,India,2014-09-28
1312,New Zealand,2014-09-28
1243,West Indies,2014-09-28
1215,England,2014-09-28
1180,Pakistan,2014-09-28
1134,Bangladesh Women,2014-09-28
1113,Bangladeshis,2014-09-28
1109,Asia XI,2014-09-28
1067,WSC West Indies,2014-09-28
1056,England A,2014-09-28
1045,South Africa Women,2014-09-28
1026,ICC World XI,2014-09-28
1020,Papua New Guinea,2014-09-28
1018,Afghanistan,2014-09-28
1016,Zimbabwe,2014-09-28
955,England Academy Women,2014-09-28
951,Ireland,2014-09-28
944,Bangladesh,2014-09-28
933,WSC Australia,2014-09-28
925,Oman,2014-09-28
922,Nepal,2014-09-28
918,United States of America,2014-09-28
907,Australia Under-21s Women,2014-09-28
866,Hong Kong Women,2014-09-28
862,East Africa,2014-09-28
859,Scotland,2014-09-28
842,United Arab Emirates,2014-09-28
841,Africa XI,2014-09-28
786,Namibia,2014-09-28
749,Hong Kong,2014-09-28
719,Netherlands,2014-09-28
642,Kenya,2014-09-28
509,Bermuda,2014-09-28
473,Canada,2014-09-28
NA,India Women,2014-09-28
NA,Australia Women,2014-09-28
1482,Australia,2014-10-28
1482,India,2014-10-28
1478,South Africa,2014-10-28
1293,Sri Lanka,2014-10-28
1245,New Zealand,2014-10-28
1197,England,2014-10-28
1196,West Indies,2014-10-28
1188,Pakistan,2014-10-28
1134,Bangladesh Women,2014-10-28
1113,Bangladeshis,2014-10-28
1109,Asia XI,2014-10-28
1067,WSC West Indies,2014-10-28
1056,England A,2014-10-28
1045,South Africa Women,2014-10-28
1030,Papua New Guinea,2014-10-28
1026,ICC World XI,2014-10-28
998,Afghanistan,2014-10-28
980,Zimbabwe,2014-10-28
977,Bangladesh,2014-10-28
964,Ireland,2014-10-28
955,England Academy Women,2014-10-28
933,WSC Australia,2014-10-28
925,Oman,2014-10-28
922,Nepal,2014-10-28
918,United States of America,2014-10-28
907,Australia Under-21s Women,2014-10-28
866,Hong Kong Women,2014-10-28
862,East Africa,2014-10-28
854,United Arab Emirates,2014-10-28
848,Scotland,2014-10-28
841,Africa XI,2014-10-28
786,Namibia,2014-10-28
737,Hong Kong,2014-10-28
721,Netherlands,2014-10-28
642,Kenya,2014-10-28
509,Bermuda,2014-10-28
473,Canada,2014-10-28
NA,India Women,2014-10-28
NA,Australia Women,2014-10-28
1572,Australia,2014-11-28
1511,India,2014-11-28
1391,South Africa,2014-11-28
1293,Sri Lanka,2014-11-28
1244,New Zealand,2014-11-28
1187,West Indies,2014-11-28
1181,Pakistan,2014-11-28
1180,England,2014-11-28
1134,Bangladesh Women,2014-11-28
1113,Bangladesh,2014-11-28
1113,Bangladeshis,2014-11-28
1109,Asia XI,2014-11-28
1067,WSC West Indies,2014-11-28
1056,England A,2014-11-28
1045,South Africa Women,2014-11-28
1033,Papua New Guinea,2014-11-28
1026,ICC World XI,2014-11-28
978,Ireland,2014-11-28
955,England Academy Women,2014-11-28
933,WSC Australia,2014-11-28
929,Afghanistan,2014-11-28
925,Oman,2014-11-28
923,United Arab Emirates,2014-11-28
922,Nepal,2014-11-28
918,United States of America,2014-11-28
907,Australia Under-21s Women,2014-11-28
866,Hong Kong Women,2014-11-28
862,East Africa,2014-11-28
846,Zimbabwe,2014-11-28
841,Africa XI,2014-11-28
836,Scotland,2014-11-28
787,Namibia,2014-11-28
734,Hong Kong,2014-11-28
722,Netherlands,2014-11-28
642,Kenya,2014-11-28
509,Bermuda,2014-11-28
473,Canada,2014-11-28
NA,India Women,2014-11-28
NA,Australia Women,2014-11-28
1585,Australia,2014-12-28
1478,India,2014-12-28
1406,South Africa,2014-12-28
1321,New Zealand,2014-12-28
1288,Sri Lanka,2014-12-28
1178,West Indies,2014-12-28
1176,England,2014-12-28
1134,Bangladesh Women,2014-12-28
1124,Bangladesh,2014-12-28
1120,Pakistan,2014-12-28
1113,Bangladeshis,2014-12-28
1109,Asia XI,2014-12-28
1067,WSC West Indies,2014-12-28
1056,England A,2014-12-28
1045,South Africa Women,2014-12-28
1030,Papua New Guinea,2014-12-28
1026,ICC World XI,2014-12-28
959,Ireland,2014-12-28
955,England Academy Women,2014-12-28
933,WSC Australia,2014-12-28
925,Oman,2014-12-28
922,Nepal,2014-12-28
917,United States of America,2014-12-28
915,Afghanistan,2014-12-28
908,United Arab Emirates,2014-12-28
907,Australia Under-21s Women,2014-12-28
866,Hong Kong Women,2014-12-28
862,East Africa,2014-12-28
860,Scotland,2014-12-28
843,Zimbabwe,2014-12-28
841,Africa XI,2014-12-28
787,Namibia,2014-12-28
739,Hong Kong,2014-12-28
724,Netherlands,2014-12-28
642,Kenya,2014-12-28
509,Bermuda,2014-12-28
473,Canada,2014-12-28
NA,India Women,2014-12-28
NA,Australia Women,2014-12-28
1546,Australia,2015-01-28
1420,India,2015-01-28
1399,New Zealand,2015-01-28
1383,South Africa,2015-01-28
1271,England,2015-01-28
1270,Sri Lanka,2015-01-28
1150,Bangladesh,2015-01-28
1149,West Indies,2015-01-28
1134,Bangladesh Women,2015-01-28
1113,Bangladeshis,2015-01-28
1109,Asia XI,2015-01-28
1072,Pakistan,2015-01-28
1067,WSC West Indies,2015-01-28
1056,England A,2015-01-28
1045,South Africa Women,2015-01-28
1027,Papua New Guinea,2015-01-28
1026,ICC World XI,2015-01-28
957,Ireland,2015-01-28
955,England Academy Women,2015-01-28
933,WSC Australia,2015-01-28
924,Oman,2015-01-28
921,Nepal,2015-01-28
917,United States of America,2015-01-28
914,Scotland,2015-01-28
907,Australia Under-21s Women,2015-01-28
895,Afghanistan,2015-01-28
877,United Arab Emirates,2015-01-28
866,Hong Kong Women,2015-01-28
862,East Africa,2015-01-28
859,Zimbabwe,2015-01-28
841,Africa XI,2015-01-28
787,Namibia,2015-01-28
744,Hong Kong,2015-01-28
